chr	start	end	JLDS017
chr1	221070000	221080000	0.897
chr1	221080000	221090000	0.799
chr1	221090000	221100000	0.844
chr1	221100000	221110000	0.940
chr1	221110000	221120000	0.900
chr1	221130000	221140000	0.894
chr1	221140000	221150000	0.835
chr1	221150000	221160000	0.905
chr1	221160000	221170000	0.815
chr1	221170000	221180000	0.849
chr1	221180000	221190000	0.887
chr1	221190000	221200000	0.958
chr1	221200000	221210000	0.833
chr1	221210000	221220000	0.922
chr1	221220000	221230000	0.904
chr1	221230000	221240000	0.963
chr1	221240000	221250000	0.817
chr1	221250000	221260000	0.968
chr1	221260000	221270000	0.917
chr1	221270000	221280000	0.909
chr1	221310000	221320000	0.907
chr1	221320000	221330000	0.901
chr1	221330000	221340000	0.913
chr1	221340000	221350000	0.882
chr1	221350000	221360000	0.942
chr1	221360000	221370000	0.983
chr1	221380000	221390000	0.952
chr1	221390000	221400000	0.917
chr1	221400000	221410000	0.835
chr1	221410000	221420000	0.914
chr1	221430000	221440000	0.935
chr1	221440000	221450000	0.891
chr1	221450000	221460000	0.944
chr1	221470000	221480000	0.813
chr1	221490000	221500000	0.906
chr1	221500000	221510000	0.860
chr1	221510000	221520000	0.910
chr1	221520000	221530000	0.969
chr1	221540000	221550000	0.857
chr1	221560000	221570000	0.913
chr1	221580000	221590000	0.884
chr1	221600000	221610000	0.938
chr1	221610000	221620000	0.907
chr1	221620000	221630000	0.912
chr1	221630000	221640000	0.896
chr1	221640000	221650000	0.955
chr1	221650000	221660000	0.901
chr1	221660000	221670000	0.848
chr1	221670000	221680000	0.883
chr1	221690000	221700000	0.923
chr1	221700000	221710000	0.930
chr1	221710000	221720000	0.913
chr1	221720000	221730000	0.959
chr1	221730000	221740000	0.931
chr1	221740000	221750000	0.805
chr1	221750000	221760000	0.929
chr1	221760000	221770000	0.971
chr1	221770000	221780000	0.936
chr1	221800000	221810000	0.904
chr1	221810000	221820000	0.864
chr1	221820000	221830000	0.924
chr1	221860000	221870000	0.890
chr1	221870000	221880000	0.957
chr1	221880000	221890000	0.669
chr1	221890000	221900000	0.858
chr1	221900000	221910000	0.729
chr1	221910000	221920000	0.185
chr1	221920000	221930000	0.897
chr1	221930000	221940000	0.920
chr1	221940000	221950000	0.972
chr1	221950000	221960000	0.897
chr1	221960000	221970000	0.893
chr1	221990000	222000000	0.934
chr1	222000000	222010000	0.877
chr1	222010000	222020000	0.898
chr1	222020000	222030000	0.928
chr1	222030000	222040000	0.915
chr1	222040000	222050000	0.930
chr1	222060000	222070000	0.927
chr1	222070000	222080000	0.882
chr1	222080000	222090000	0.901
chr1	222090000	222100000	0.938
chr1	222100000	222110000	0.951
chr1	222120000	222130000	0.875
chr1	222130000	222140000	0.895
chr1	222140000	222150000	0.935
chr1	222150000	222160000	0.894
chr1	222170000	222180000	0.890
chr1	222180000	222190000	0.953
chr1	222190000	222200000	0.875
chr1	222210000	222220000	0.901
chr1	222220000	222230000	0.912
chr1	222230000	222240000	0.917
chr1	222240000	222250000	0.907
chr1	222260000	222270000	0.918
chr1	222270000	222280000	0.846
chr1	222280000	222290000	0.892
chr1	222290000	222300000	0.892
chr1	222320000	222330000	0.912
chr1	222330000	222340000	0.905
chr1	222350000	222360000	0.904
chr1	222370000	222380000	0.886
chr1	222390000	222400000	0.942
chr1	222400000	222410000	0.868
chr1	222410000	222420000	0.869
chr1	222420000	222430000	0.916
chr1	222430000	222440000	0.845
chr1	222460000	222470000	0.896
chr1	222470000	222480000	0.877
chr1	222480000	222490000	0.851
chr1	222490000	222500000	0.754
chr1	222510000	222520000	0.869
chr1	222540000	222550000	0.876
chr1	222560000	222570000	0.891
chr1	222580000	222590000	0.904
chr1	222600000	222610000	0.950
chr1	222610000	222620000	0.907
chr1	222620000	222630000	0.676
chr1	222630000	222640000	0.379
chr1	222640000	222650000	0.950
chr1	222650000	222660000	0.904
chr1	222660000	222670000	0.875
chr1	222680000	222690000	0.940
chr1	222690000	222700000	0.916
chr1	222700000	222710000	0.903
chr1	222710000	222720000	0.891
chr1	222720000	222730000	0.842
chr1	222730000	222740000	0.954
chr1	222740000	222750000	0.980
chr1	222750000	222760000	0.962
chr1	222760000	222770000	0.287
chr1	222770000	222780000	0.859
chr1	222780000	222790000	0.858
chr1	222790000	222800000	0.209
chr1	222800000	222810000	0.849
chr1	222810000	222820000	0.246
chr1	222830000	222840000	0.895
chr1	222850000	222860000	0.920
chr1	222860000	222870000	0.988
chr1	222870000	222880000	0.970
chr1	222880000	222890000	0.312
chr1	222890000	222900000	0.952
chr1	222910000	222920000	0.899
chr1	222920000	222930000	0.903
chr1	222930000	222940000	0.899
chr1	222940000	222950000	0.833
chr1	222950000	222960000	0.880
chr1	222960000	222970000	0.940
chr1	222970000	222980000	0.946
chr1	222980000	222990000	0.363
chr1	222990000	223000000	0.910
chr1	223000000	223010000	0.896
chr1	223050000	223060000	0.965
chr1	223060000	223070000	0.873
chr1	223080000	223090000	0.984
chr1	223090000	223100000	0.863
chr1	223110000	223120000	0.934
chr1	223120000	223130000	0.967
chr1	223140000	223150000	0.950
chr1	223150000	223160000	0.901
chr1	223160000	223170000	0.879
chr1	223170000	223180000	0.926
chr1	223180000	223190000	0.872
chr1	223190000	223200000	0.915
chr1	223200000	223210000	0.895
chr1	223210000	223220000	0.916
chr1	223220000	223230000	0.972
chr1	223230000	223240000	0.941
chr1	223240000	223250000	0.794
chr1	223250000	223260000	0.787
chr1	223260000	223270000	0.878
chr1	223270000	223280000	0.935
chr1	223280000	223290000	0.901
chr1	223290000	223300000	0.876
chr1	223300000	223310000	0.547
chr1	223310000	223320000	0.426
chr1	223320000	223330000	0.854
chr1	223330000	223340000	0.934
chr1	223340000	223350000	0.882
chr1	223350000	223360000	0.919
chr1	223360000	223370000	0.935
chr1	223370000	223380000	0.919
chr1	223380000	223390000	0.922
chr1	223390000	223400000	0.945
chr1	223400000	223410000	0.851
chr1	223410000	223420000	0.912
chr1	223420000	223430000	0.920
chr1	223430000	223440000	0.911
chr1	223440000	223450000	0.905
chr1	223450000	223460000	0.904
chr1	223460000	223470000	0.900
chr1	223470000	223480000	0.909
chr1	223480000	223490000	0.880
chr1	223490000	223500000	0.832
chr1	223500000	223510000	0.842
chr1	223510000	223520000	0.723
chr1	223520000	223530000	0.824
chr1	223530000	223540000	0.096
chr1	223540000	223550000	0.914
chr1	223550000	223560000	0.932
chr1	223560000	223570000	0.597
chr1	223570000	223580000	0.902
chr1	223590000	223600000	0.874
chr1	223600000	223610000	0.870
chr1	223610000	223620000	0.922
chr1	223620000	223630000	0.910
chr1	223630000	223640000	0.891
chr1	223640000	223650000	0.897
chr1	223650000	223660000	0.786
chr1	223660000	223670000	0.919
chr1	223670000	223680000	0.883
chr1	223680000	223690000	0.852
chr1	223690000	223700000	0.924
chr1	223700000	223710000	0.842
chr1	223710000	223720000	0.811
chr1	223720000	223730000	0.881
chr1	223800000	223810000	0.892
chr1	223810000	223820000	0.793
chr1	223820000	223830000	0.881
chr1	223830000	223840000	0.887
chr1	223840000	223850000	0.788
chr1	223850000	223860000	0.864
chr1	223860000	223870000	0.932
chr1	223870000	223880000	0.843
chr1	223880000	223890000	0.779
chr1	223890000	223900000	0.806
chr1	223900000	223910000	0.276
chr1	223910000	223920000	0.784
chr1	223920000	223930000	0.829
chr1	223930000	223940000	0.584
chr1	223940000	223950000	0.892
chr1	223950000	223960000	0.879
chr1	223960000	223970000	0.845
chr1	223970000	223980000	0.942
chr1	223980000	223990000	0.851
chr1	223990000	224000000	0.820
chr1	224000000	224010000	0.884
chr1	224010000	224020000	0.949
chr1	224020000	224030000	0.849
chr1	224030000	224040000	0.107
chr1	224040000	224050000	0.925
chr1	224050000	224060000	0.941
chr1	224060000	224070000	0.952
chr1	224070000	224080000	0.907
chr1	224080000	224090000	0.870
chr1	224090000	224100000	0.963
chr1	224130000	224140000	0.956
chr1	224140000	224150000	0.990
chr1	224170000	224180000	0.931
chr1	224180000	224190000	0.203
chr1	224200000	224210000	0.749
chr1	224230000	224240000	0.821
chr1	224240000	224250000	0.877
chr1	224250000	224260000	0.867
chr1	224260000	224270000	0.868
chr1	224270000	224280000	0.896
chr1	224280000	224290000	0.939
chr1	224290000	224300000	0.831
chr1	224300000	224310000	0.421
chr1	224310000	224320000	0.907
chr1	224320000	224330000	0.917
chr1	224330000	224340000	0.857
chr1	224340000	224350000	0.969
chr1	224350000	224360000	0.925
chr1	224360000	224370000	0.778
chr1	224370000	224380000	0.284
chr1	224380000	224390000	0.904
chr1	224390000	224400000	0.808
chr1	224400000	224410000	0.929
chr1	224410000	224420000	0.921
chr1	224420000	224430000	0.944
chr1	224430000	224440000	0.919
chr1	224440000	224450000	0.921
chr1	224450000	224460000	0.980
chr1	224460000	224470000	0.911
chr1	224470000	224480000	0.862
chr1	224480000	224490000	0.934
chr1	224490000	224500000	0.970
chr1	224500000	224510000	0.974
chr1	224510000	224520000	0.439
chr1	224520000	224530000	0.664
chr1	224530000	224540000	0.932
chr1	224540000	224550000	0.498
chr1	224550000	224560000	0.981
chr1	224560000	224570000	0.836
chr1	224570000	224580000	0.845
chr1	224580000	224590000	0.872
chr1	224590000	224600000	0.909
chr1	224600000	224610000	0.927
chr1	224610000	224620000	0.904
chr1	224620000	224630000	0.218
chr1	224630000	224640000	0.910
chr1	224640000	224650000	0.862
chr1	224650000	224660000	0.931
chr1	224660000	224670000	0.909
chr1	224670000	224680000	0.959
chr1	224680000	224690000	0.810
chr1	224690000	224700000	0.760
chr1	224700000	224710000	0.812
chr1	224710000	224720000	0.917
chr1	224720000	224730000	0.933
chr1	224730000	224740000	0.964
chr1	224740000	224750000	0.972
chr1	224750000	224760000	0.896
chr1	224760000	224770000	0.932
chr1	224770000	224780000	0.907
chr1	224780000	224790000	0.922
chr1	224790000	224800000	0.910
chr1	224800000	224810000	0.217
chr1	224810000	224820000	0.893
chr1	224820000	224830000	0.876
chr1	224830000	224840000	0.904
chr1	224840000	224850000	0.936
chr1	224850000	224860000	0.896
chr1	224860000	224870000	0.864
chr1	224870000	224880000	0.877
chr1	224880000	224890000	0.878
chr1	224890000	224900000	0.884
chr1	224900000	224910000	0.913
chr1	224910000	224920000	0.882
chr1	224920000	224930000	0.796
chr1	224930000	224940000	0.802
chr1	224940000	224950000	0.956
chr1	224950000	224960000	0.849
chr1	224960000	224970000	0.936
chr1	224970000	224980000	0.806
chr1	224980000	224990000	0.739
chr1	224990000	225000000	0.917
chr1	225000000	225010000	0.871
chr1	225010000	225020000	0.948
chr1	225020000	225030000	0.934
chr1	225030000	225040000	0.883
chr1	225040000	225050000	0.757
chr1	225050000	225060000	0.945
chr1	225060000	225070000	0.854
chr1	225070000	225080000	0.928
chr1	225080000	225090000	0.915
chr1	225100000	225110000	0.898
chr1	225110000	225120000	0.317
chr1	225130000	225140000	0.943
chr1	225150000	225160000	0.946
chr1	225240000	225250000	0.897
chr1	225260000	225270000	0.881
chr1	225300000	225310000	0.986
chr1	225320000	225330000	0.911
chr1	225350000	225360000	0.941
chr1	225360000	225370000	0.867
chr1	225390000	225400000	0.929
chr1	225400000	225410000	0.901
chr1	225410000	225420000	0.964
chr1	225460000	225470000	0.937
chr1	225490000	225500000	0.925
chr1	225500000	225510000	0.885
chr1	225510000	225520000	0.936
chr1	225520000	225530000	0.887
chr1	225550000	225560000	0.900
chr1	225560000	225570000	0.885
chr1	225570000	225580000	0.917
chr1	225580000	225590000	0.901
chr1	225590000	225600000	0.950
chr1	225600000	225610000	0.879
chr1	225610000	225620000	0.234
chr1	225620000	225630000	0.937
chr1	225630000	225640000	0.817
chr1	225640000	225650000	0.916
chr1	225650000	225660000	0.862
chr1	225660000	225670000	0.693
chr1	225670000	225680000	0.760
chr1	225680000	225690000	0.959
chr1	225690000	225700000	0.969
chr1	225700000	225710000	0.891
chr1	225710000	225720000	0.785
chr1	225730000	225740000	0.889
chr1	225740000	225750000	0.927
chr1	225750000	225760000	0.926
chr1	225760000	225770000	0.854
chr1	225770000	225780000	0.906
chr1	225780000	225790000	0.929
chr1	225790000	225800000	0.902
chr1	225800000	225810000	0.944
chr1	225810000	225820000	0.876
chr1	225820000	225830000	0.955
chr1	225830000	225840000	0.625
chr1	225840000	225850000	0.205
chr1	225850000	225860000	0.968
chr1	225860000	225870000	0.713
chr1	225870000	225880000	0.966
chr1	225880000	225890000	0.891
chr1	225890000	225900000	0.961
chr1	225900000	225910000	0.963
chr1	225910000	225920000	0.964
chr1	225920000	225930000	0.865
chr1	225930000	225940000	0.819
chr1	225940000	225950000	0.921
chr1	225950000	225960000	0.742
chr1	225960000	225970000	0.324
chr1	225970000	225980000	0.967
chr1	225980000	225990000	0.941
chr1	225990000	226000000	0.393
chr1	226000000	226010000	0.781
chr1	226010000	226020000	0.896
chr1	226020000	226030000	0.924
chr1	226030000	226040000	0.822
chr1	226040000	226050000	0.899
chr1	226050000	226060000	0.880
chr1	226060000	226070000	0.651
chr1	226070000	226080000	0.477
chr1	226080000	226090000	0.920
chr1	226090000	226100000	0.736
chr1	226100000	226110000	0.805
chr1	226110000	226120000	0.368
chr1	226120000	226130000	0.804
chr1	226130000	226140000	0.878
chr1	226140000	226150000	0.937
chr1	226150000	226160000	0.853
chr1	226160000	226170000	0.882
chr1	226170000	226180000	0.876
chr1	226180000	226190000	0.446
chr1	226190000	226200000	0.880
chr1	226200000	226210000	0.943
chr1	226210000	226220000	0.928
chr1	226220000	226230000	0.897
chr1	226230000	226240000	0.890
chr1	226240000	226250000	0.389
chr1	226250000	226260000	0.127
chr1	226260000	226270000	0.926
chr1	226270000	226280000	0.464
chr1	226280000	226290000	0.652
chr1	226290000	226300000	0.329
chr1	226300000	226310000	0.416
chr1	226310000	226320000	0.544
chr1	226320000	226330000	0.804
chr1	226330000	226340000	0.891
chr1	226340000	226350000	0.889
chr1	226350000	226360000	0.956
chr1	226360000	226370000	0.954
chr1	226370000	226380000	0.434
chr1	226380000	226390000	0.782
chr1	226390000	226400000	0.934
chr1	226400000	226410000	0.931
chr1	226410000	226420000	0.357
chr1	226420000	226430000	0.957
chr1	226430000	226440000	0.933
chr1	226440000	226450000	0.959
chr1	226450000	226460000	0.953
chr1	226460000	226470000	0.951
chr1	226470000	226480000	0.913
chr1	226480000	226490000	0.963
chr1	226490000	226500000	0.236
chr1	226500000	226510000	0.968
chr1	226510000	226520000	0.906
chr1	226520000	226530000	0.830
chr1	226530000	226540000	0.902
chr1	226540000	226550000	0.905
chr1	226550000	226560000	0.889
chr1	226560000	226570000	0.893
chr1	226570000	226580000	0.933
chr1	226580000	226590000	0.862
chr1	226590000	226600000	0.336
chr1	226600000	226610000	0.866
chr1	226610000	226620000	0.899
chr1	226620000	226630000	0.836
chr1	226630000	226640000	0.893
chr1	226640000	226650000	0.907
chr1	226650000	226660000	0.886
chr1	226660000	226670000	0.830
chr1	226670000	226680000	0.871
chr1	226680000	226690000	0.783
chr1	226690000	226700000	0.875
chr1	226700000	226710000	0.882
chr1	226710000	226720000	0.915
chr1	226720000	226730000	0.947
chr1	226730000	226740000	0.186
chr1	226740000	226750000	0.924
chr1	226750000	226760000	0.732
chr1	226760000	226770000	0.895
chr1	226770000	226780000	0.904
chr1	226780000	226790000	0.892
chr1	226790000	226800000	0.728
chr1	226800000	226810000	0.933
chr1	226810000	226820000	0.790
chr1	226820000	226830000	0.799
chr1	226830000	226840000	0.818
chr1	226840000	226850000	0.743
chr1	226850000	226860000	0.838
chr1	226860000	226870000	0.515
chr1	226870000	226880000	0.691
chr1	226880000	226890000	0.790
chr1	226890000	226900000	0.408
chr1	226900000	226910000	0.811
chr1	226910000	226920000	0.787
chr1	226920000	226930000	0.163
chr1	226930000	226940000	0.943
chr1	226940000	226950000	0.930
chr1	226950000	226960000	0.905
chr1	226960000	226970000	0.937
chr1	226970000	226980000	0.850
chr1	226980000	226990000	0.918
chr1	226990000	227000000	0.916
chr1	227000000	227010000	0.861
chr1	227010000	227020000	0.750
chr1	227020000	227030000	0.943
chr1	227030000	227040000	0.977
chr1	227040000	227050000	0.883
chr1	227050000	227060000	0.348
chr1	227060000	227070000	0.940
chr1	227070000	227080000	0.910
chr1	227080000	227090000	0.932
chr1	227090000	227100000	0.900
chr1	227100000	227110000	0.876
chr1	227110000	227120000	0.880
chr1	227120000	227130000	0.279
chr1	227130000	227140000	0.847
chr1	227140000	227150000	0.950
chr1	227150000	227160000	0.870
chr1	227160000	227170000	0.854
chr1	227170000	227180000	0.768
chr1	227180000	227190000	0.806
chr1	227190000	227200000	0.947
chr1	227230000	227240000	0.967
chr1	227240000	227250000	0.895
chr1	227260000	227270000	0.932
chr1	227270000	227280000	0.915
chr1	227290000	227300000	0.966
chr1	227300000	227310000	0.910
chr1	227310000	227320000	0.863
chr1	227320000	227330000	0.904
chr1	227330000	227340000	0.905
chr1	227350000	227360000	0.875
chr1	227370000	227380000	0.948
chr1	227380000	227390000	0.839
chr1	227400000	227410000	0.949
chr1	227410000	227420000	0.951
chr1	227420000	227430000	0.951
chr1	227430000	227440000	0.930
chr1	227440000	227450000	0.898
chr1	227460000	227470000	0.956
chr1	227470000	227480000	0.954
chr1	227480000	227490000	0.904
chr1	227500000	227510000	0.056
chr1	227510000	227520000	0.927
chr1	227520000	227530000	0.943
chr1	227530000	227540000	0.938
chr1	227540000	227550000	0.918
chr1	227550000	227560000	0.945
chr1	227560000	227570000	0.908
chr1	227570000	227580000	0.970
chr1	227580000	227590000	0.889
chr1	227590000	227600000	0.851
chr1	227600000	227610000	0.975
chr1	227610000	227620000	0.774
chr1	227620000	227630000	0.871
chr1	227630000	227640000	0.855
chr1	227640000	227650000	0.865
chr1	227650000	227660000	0.883
chr1	227660000	227670000	0.696
chr1	227670000	227680000	0.926
chr1	227680000	227690000	0.871
chr1	227690000	227700000	0.912
chr1	227700000	227710000	0.899
chr1	227710000	227720000	0.953
chr1	227720000	227730000	0.348
chr1	227730000	227740000	0.458
chr1	227740000	227750000	0.501
chr1	227750000	227760000	0.519
chr1	227760000	227770000	0.961
chr1	227770000	227780000	0.988
chr1	227780000	227790000	0.938
chr1	227790000	227800000	0.970
chr1	227800000	227810000	0.964
chr1	227810000	227820000	0.971
chr1	227820000	227830000	0.955
chr1	227830000	227840000	0.963
chr1	227850000	227860000	0.944
chr1	227860000	227870000	0.858
chr1	227870000	227880000	0.907
chr1	227880000	227890000	0.805
chr1	227890000	227900000	0.933
